"WEO Country Code","ISO","WEO Subject Code","Country","Subject Descriptor","Subject Notes","Units","Scale","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","Estimates Start After"
611,"DJI","NGDPD","Djibouti","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0.64900000000000002","0.67100000000000004","0.65400000000000003","0.69","0.69899999999999995","0.69299999999999995","0.70599999999999996","0.72199999999999998","0.75900000000000001","0.78","0.81100000000000005","0.83699999999999997","0.88100000000000001","0.93500000000000005","0.995","1.079","1.19","1.381","1.425","1.542","1.7390000000000001","1.9","2.0430000000000001","2.2160000000000002","2.4449999999999998","2.6190000000000002","2.7669999999999999","3.0129999999999999","3.3460000000000001","3.44","3.6539999999999999","3.9319999999999999","4.2510000000000003","4.5960000000000001","4.9690000000000003","5.3730000000000002",2018
321,"DMA","NGDPD","Dominica","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","7.2999999999999995E-2","8.2000000000000003E-2","0.09","9.9000000000000005E-2","0.109","0.11899999999999999","0.13500000000000001","0.152","0.17100000000000001","0.185","0.20100000000000001","0.22","0.23400000000000001","0.246","0.26400000000000001","0.27500000000000002","0.29199999999999998","0.30299999999999999","0.32200000000000001","0.33200000000000002","0.33300000000000002","0.34","0.33300000000000002","0.34300000000000003","0.36699999999999999","0.36399999999999999","0.39","0.42099999999999999","0.45800000000000002","0.48899999999999999","0.49399999999999999","0.501","0.48599999999999999","0.498","0.52","0.54100000000000004","0.57599999999999996","0.54","0.56399999999999995","0.61599999999999999","0.54400000000000004","0.57099999999999995","0.628","0.67800000000000005","0.72499999999999998","0.77100000000000002","0.80600000000000005",2018
243,"DOM","NGDPD","Dominican Republic","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","8.6720000000000006","9.6980000000000004","9.141","9.4610000000000003","14.87","6.4960000000000004","7.891","8.3049999999999997","7.6050000000000004","8.5890000000000004","7.9950000000000001","9.8870000000000005","11.605","13.081","14.645","16.637","18.242000000000001","20.016999999999999","21.672000000000001","22.137","24.306000000000001","25.602","27.248999999999999","21.518000000000001","22.506","35.948","37.997999999999998","44.067","48.206000000000003","48.319000000000003","53.920999999999999","58.088000000000001","60.747","62.758000000000003","67.263999999999996","71.254000000000005","75.777000000000001","80.081999999999994","85.63","89.031999999999996","78.923000000000002","89.501999999999995","97.370999999999995","104.389","111.854","119.881","128.41800000000001",2020
248,"ECU","NGDPD","Ecuador","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","16.84","17.242999999999999","17.213999999999999","15.129","16.100999999999999","18.829999999999998","13.816000000000001","12.91","12.276999999999999","12.048999999999999","12.236000000000001","13.73","15.012","17.536999999999999","21.146999999999998","22.968","24.035","27.009","27.474","19.739999999999998","18.318999999999999","24.468","28.548999999999999","32.433","36.591999999999999","41.506999999999998","46.802","51.008000000000003","61.762999999999998","62.52","69.555000000000007","79.277000000000001","87.924999999999997","95.13","101.726","99.29","99.938000000000002","104.29600000000001","107.562","108.108","98.808000000000007","104.483","109.97499999999999","114.07599999999999","118.502","123.202","128.089",2020
469,"EGY","NGDPD","Egypt","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","23.523","25.76","30.478999999999999","37.253999999999998","41.887999999999998","48.841000000000001","54.076000000000001","77.358999999999995","92.53","115.36199999999999","96.087000000000003","48.430999999999997","44.167999999999999","49.526000000000003","54.55","63.25","71.117999999999995","79.777000000000001","89.188999999999993","95.039000000000001","104.752","102.273","90.260999999999996","85.162999999999997","82.855000000000004","94.126999999999995","112.902","137.05500000000001","170.797","198.316","230.024","247.726","278.76900000000001","288.00700000000001","305.56700000000001","332.07499999999999","332.48399999999998","236.52799999999999","250.25299999999999","302.33499999999998","363.245","396.32799999999997","438.34800000000001","476.36200000000002","515.18700000000001","557.39700000000005","605.47799999999995",2020
253,"SLV","NGDPD","El Salvador","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","3.9119999999999999","3.4489999999999998","3.4060000000000001","3.2610000000000001","2.3849999999999998","2.319","2.335","2.3740000000000001","2.7709999999999999","3.1669999999999998","4.8179999999999996","5.2519999999999998","5.8129999999999997","6.68","7.6790000000000003","8.9220000000000006","9.5860000000000003","10.222","10.936999999999999","11.284000000000001","11.785","12.282999999999999","12.664","13.244","13.725","14.698","16","17.012","17.986999999999998","17.602","18.448","20.283999999999999","21.385999999999999","21.991","22.593","23.437999999999999","24.190999999999999","24.978999999999999","26.021000000000001","26.896999999999998","24.638999999999999","27.664999999999999","29.315999999999999","30.457999999999998","31.544","32.542000000000002","33.487000000000002",2020
642,"GNQ","NGDPD","Equatorial Guinea","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","3.2000000000000001E-2","0.03","3.5000000000000003E-2","0.04","4.3999999999999997E-2","7.3999999999999996E-2","9.0999999999999998E-2","0.111","0.11899999999999999","0.105","0.13300000000000001","0.13200000000000001","0.16","0.16200000000000001","0.12","0.16900000000000001","0.27600000000000002","0.52600000000000002","0.44","0.73799999999999999","1.159","1.6739999999999999","2.0710000000000002","3.7679999999999998","5.9539999999999997","8.1869999999999994","10.095000000000001","13.089","19.829999999999998","15.087999999999999","16.314","21.356999999999999","22.388000000000002","21.949000000000002","21.765000000000001","13.185","11.241","12.201000000000001","13.097","11.417","10.036","12.528","12.074","12.179","12.478","12.638999999999999","12.943",2020
643,"ERI","NGDPD","Eritrea","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0.60599999999999998","0.374","0.433","0.48299999999999998","0.57899999999999996","0.59399999999999997","0.626","0.61399999999999999","0.54700000000000004","0.58199999999999996","0.56399999999999995","0.67300000000000004","0.85799999999999998","0.85","0.93700000000000006","1.02","0.92300000000000004","1.2969999999999999","1.59","2.0649999999999999","2.2549999999999999","1.958","2.6040000000000001","2.016","2.2130000000000001","1.9039999999999999","2.0059999999999998","1.982","2.0840000000000001","2.254","2.484","2.6509999999999998","2.8119999999999998","2.9809999999999999","3.161",2018
939,"EST","NGDPD","Estonia","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1.7909999999999999","2.5070000000000001","3.9089999999999998","4.7850000000000001","5.16","5.6779999999999999","5.7720000000000002","5.7069999999999999","6.2690000000000001","7.391","9.891","12.157999999999999","14.125999999999999","17.047000000000001","22.475999999999999","24.433","19.693000000000001","19.568000000000001","23.21","23.033999999999999","25.116","26.640999999999998","22.893000000000001","24.065999999999999","26.914999999999999","30.503","31.048999999999999","30.626000000000001","36.039000000000001","39.542000000000002","42.601999999999997","45.783999999999999","48.968000000000004","52.231000000000002",2020
734,"SWZ","NGDPD","Eswatini","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","0.754","0.79800000000000004","0.71399999999999997","0.73399999999999999","0.628","0.497","0.63500000000000001","0.83099999999999996","0.98599999999999999","1.006","1.2370000000000001","1.2849999999999999","1.425","1.4970000000000001","1.621","1.9319999999999999","1.83","1.9570000000000001","1.7969999999999999","1.764","1.7390000000000001","1.544","1.4359999999999999","2.198","2.774","3.177","3.2930000000000001","3.4649999999999999","3.298","3.5960000000000001","4.4379999999999997","4.8259999999999996","4.8869999999999996","4.5999999999999996","4.4260000000000002","4.0609999999999999","3.8149999999999999","4.407","4.6660000000000004","4.4710000000000001","3.9809999999999999","4.5170000000000003","4.7939999999999996","4.9850000000000003","5.2160000000000002","5.4630000000000001","5.9649999999999999",2019
644,"ETH","NGDPD","Ethiopia","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","7.3849999999999998","7.5780000000000003","7.9729999999999999","8.8629999999999995","8.375","9.8079999999999998","10.188000000000001","10.89","11.285","11.872","12.595000000000001","13.928000000000001","14.696","9.1430000000000007","8.1349999999999998","8.4309999999999992","8.8260000000000005","8.9090000000000007","8.0779999999999994","7.9269999999999996","8.2349999999999994","8.2230000000000008","7.851","8.6229999999999993","10.141999999999999","12.407999999999999","15.282999999999999","19.701000000000001","26.838999999999999","32.463999999999999","29.917000000000002","31.957999999999998","42.220999999999997","46.543999999999997","54.164999999999999","63.081000000000003","72.12","76.840999999999994","80.206999999999994","92.608000000000004","96.611000000000004","92.757000000000005","n/a","n/a","n/a","n/a","n/a",2020
819,"FJI","NGDPD","Fiji","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","1.3029999999999999","1.339","1.2929999999999999","1.2170000000000001","1.276","1.236","1.3979999999999999","1.276","1.202","1.2809999999999999","1.448","1.5","1.659","1.772","1.9770000000000001","2.1339999999999999","2.3069999999999999","2.2679999999999998","1.7949999999999999","2.1040000000000001","1.8240000000000001","1.798","1.996","2.5089999999999999","2.9540000000000002","3.2570000000000001","3.3610000000000002","3.6880000000000002","3.8159999999999998","3.1059999999999999","3.4020000000000001","4.0940000000000003","4.3029999999999999","4.5389999999999997","4.8570000000000002","4.6820000000000004","4.93","5.3529999999999998","5.5810000000000004","5.4960000000000004","4.4939999999999998","4.6390000000000002","5.01","5.5369999999999999","6.0229999999999997","6.4320000000000004","6.7939999999999996",2020
172,"FIN","NGDPD","Finland","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","53.713999999999999","52.62","53.110999999999997","51.055999999999997","53.031999999999996","56.222999999999999","73.652000000000001","91.775000000000006","109.255","119.10599999999999","141.71799999999999","128.19399999999999","113.134","89.278999999999996","103.739","134.339","132.18299999999999","127.07599999999999","134.21199999999999","135.398","126.075","129.53399999999999","140.30500000000001","171.60900000000001","197.39","204.999","217.101","256.40800000000002","285.685","253.22200000000001","249.62799999999999","275.55599999999998","258.45400000000001","271.36599999999999","274.93400000000003","234.55799999999999","240.70500000000001","255.55799999999999","275.83999999999997","268.81200000000001","269.55700000000002","296.01600000000002","314.53800000000001","329.67899999999997","345.68700000000001","363.553","378.43",2020
132,"FRA","NGDPD","France","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","701.30499999999995","615.55200000000002","584.87199999999996","559.88900000000001","530.697","553.14300000000003","771.48800000000006","934.14599999999996","1018.81","1025.1600000000001","1269.1400000000001","1269.23","1401.4","1322.89","1393.98","1601","1605.77","1452.89","1503.15","1492.67","1362.53","1376.71","1495.66","1840.85","2116.48","2194.73","2318.61","2657.1","2915.82","2690.98","2642.44","2862.03","2683.89","2811.04","2852.17","2438.21","2471.2600000000002","2589.0300000000002","2789.68","2728.83","2624.42","2940.43","3140.03","3281.71","3415.95","3543.56","3668.24",2020
646,"GAB","NGDPD","Gabon","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","4.5590000000000002","4.1109999999999998","3.8530000000000002","3.6890000000000001","3.5470000000000002","3.7360000000000002","4.8890000000000002","3.6989999999999998","4.0789999999999997","4.4580000000000002","6.3390000000000004","5.7539999999999996","5.9550000000000001","5.7569999999999997","4.4630000000000001","5.2809999999999997","6.0640000000000001","5.673","4.774","4.9660000000000002","5.3970000000000002","5.0229999999999997","5.3319999999999999","6.51","7.7670000000000003","9.468","10.164","12.457000000000001","15.57","12.188000000000001","14.384","18.207000000000001","17.181000000000001","17.596","18.209","14.385","14.02","14.923999999999999","16.875","16.875","15.339","18.292999999999999","19.632000000000001","20.292000000000002","21.097000000000001","22.163","23.536999999999999",2019
648,"GMB","NGDPD","The Gambia","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","0.60599999999999998","0.57899999999999996","0.54800000000000004","0.55100000000000005","0.39600000000000002","0.48199999999999998","0.376","0.504","0.58499999999999996","0.61399999999999999","0.72099999999999997","0.76","0.82","0.878","0.87","0.90900000000000003","0.94899999999999995","0.98299999999999998","1.0089999999999999","1.036","1.01","1.002","0.88700000000000001","0.84299999999999997","0.96199999999999997","1.028","1.054","1.28","1.5620000000000001","1.45","1.5429999999999999","1.41","1.415","1.3759999999999999","1.2290000000000001","1.355","1.47","1.498","1.6619999999999999","1.806","1.8620000000000001","2.0419999999999998","2.173","2.363","2.5659999999999998","2.7919999999999998","3.0219999999999998",2020
915,"GEO","NGDPD","Georgia","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0.85","1.9610000000000001","3.149","3.609","3.7080000000000002","2.8839999999999999","3.1429999999999998","3.3090000000000002","3.4910000000000001","4.1029999999999998","5.27","6.5910000000000002","7.9630000000000001","10.459","13.154","11.069000000000001","12.243","15.106999999999999","16.489000000000001","17.190000000000001","17.626999999999999","14.952999999999999","15.141","16.242000000000001","17.599","17.477","15.891","17.846","19.687999999999999","21.58","23.588999999999999","25.789000000000001","27.940999999999999",2020
134,"DEU","NGDPD","Germany","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","853.70500000000004","718.26400000000001","693.54700000000003","691.91200000000003","651.9","661.03700000000003","944.12400000000002","1174.8599999999999","1266.6199999999999","1257.3900000000001","1598.64","1875.62","2136.31","2072.46","2209.9299999999998","2588","2498.11","2214.69","2242.0700000000002","2197.13","1948.84","1945.8","2077.02","2501.0100000000002","2813.08","2848.44","2994.86","3425.98","3744.85","3407.56","3402.44","3748.66","3529.38","3733.86","3890.1","3357.93","3468.9","3689.55","3979.09","3888.76","3843.34","4230.17","4557.3500000000004","4774.08","4985.99","5194.8","5406.14",2020
652,"GHA","NGDPD","Ghana","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","37.348999999999997","60.692999999999998","70.405000000000001","47.316000000000003","17.111999999999998","15.254","14.071999999999999","11.776","12.523","12.733000000000001","14.749000000000001","16.506","16.312000000000001","13.348000000000001","12.32","14.61","15.481999999999999","15.794","17.164999999999999","17.765000000000001","11.47","12.234","14.205","17.527999999999999","20.302","24.6","28.882000000000001","34.043999999999997","38.658000000000001","34.600999999999999","43.326000000000001","53.848999999999997","56.853000000000002","63.703000000000003","54.284999999999997","49.436999999999998","56.143999999999998","60.384999999999998","67.259","68.352999999999994","68.498000000000005","75.486999999999995","82.018000000000001","87.736000000000004","94.045000000000002","101.02800000000001","108.37",2019
174,"GRC","NGDPD","Greece","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","56.529000000000003","52.161000000000001","54.414999999999999","49.183999999999997","47.921999999999997","47.531999999999996","55.945","65.129000000000005","75.802999999999997","78.581999999999994","97.137","104.742","115.48399999999999","108.10299999999999","115.694","135.786","144.642","142.11699999999999","143.42400000000001","148.15100000000001","131.08199999999999","135.16","153.15199999999999","200.613","238.82300000000001","245.92","271.25400000000002","316.25","352.86599999999999","328.15600000000001","297.36799999999999","282.94600000000003","242.19300000000001","238.55500000000001","235.66900000000001","195.416","192.81","200.05500000000001","212.346","205.34899999999999","189.25899999999999","211.64500000000001","224.89400000000001","236.23599999999999","246.642","257.16500000000002","267.01499999999999",2020
328,"GRD","NGDPD","Grenada","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","0.111","0.11600000000000001","0.125","0.13200000000000001","0.14599999999999999","0.16800000000000001","0.188","0.215","0.23599999999999999","0.26700000000000002","0.27800000000000002","0.30099999999999999","0.31","0.31","0.32500000000000001","0.34200000000000003","0.36699999999999999","0.39200000000000002","0.44600000000000001","0.48199999999999998","0.52","0.52","0.54","0.59099999999999997","0.59899999999999998","0.69499999999999995","0.69899999999999995","0.75900000000000001","0.82599999999999996","0.77100000000000002","0.77100000000000002","0.77900000000000003","0.8","0.84299999999999997","0.91100000000000003","0.997","1.0620000000000001","1.1259999999999999","1.167","1.1879999999999999","1.0269999999999999","1.083","1.1599999999999999","1.2450000000000001","1.331","1.4019999999999999","1.472",2019
258,"GTM","NGDPD","Guatemala","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","7.718","8.4309999999999992","8.5389999999999997","8.8640000000000008","9.2759999999999998","10.951000000000001","5.9210000000000003","6.8570000000000002","7.4260000000000002","8.5609999999999999","7.4930000000000003","9.1609999999999996","10.15","11.032","12.500999999999999","14.04","14.993","16.981000000000002","18.440999999999999","17.390999999999998","18.123999999999999","19.734999999999999","21.923999999999999","23.091999999999999","24.977","28.178999999999998","31.308","35.027999999999999","40.241999999999997","37.997","41.493000000000002","47.418999999999997","49.902000000000001","52.988999999999997","57.835000000000001","62.18","66.034000000000006","71.623999999999995","73.212000000000003","77.004000000000005","77.602999999999994","83.305000000000007","89.213999999999999","94.084000000000003","100.587","107.67","115.366",2020
656,"GIN","NGDPD","Guinea","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","2.4","2.3809999999999998","2.335","2.2839999999999998","2.327","2.4729999999999999","2.6749999999999998","2.84","3.3170000000000002","3.3839999999999999","3.71","4.1950000000000003","4.57","4.5620000000000003","4.7069999999999999","5.1390000000000002","5.3159999999999998","5.2119999999999997","5.0030000000000001","4.798","4.0389999999999997","3.806","4.0220000000000002","4.7590000000000003","5.0540000000000003","4.5060000000000002","4.1779999999999999","6.3170000000000002","6.9660000000000002","6.7530000000000001","6.8579999999999997","6.0339999999999998","7.3040000000000003","8.3740000000000006","8.7769999999999992","8.7899999999999991","8.6039999999999992","10.324999999999999","11.856999999999999","13.513999999999999","15.388","16.724","18.222999999999999","19.545999999999999","21.007999999999999","22.532","24.221",2018
654,"GNB","NGDPD","Guinea-Bissau","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","0.28899999999999998","0.37","0.42099999999999999","0.47499999999999998","0.33","0.48499999999999999","0.47399999999999998","0.40100000000000002","0.374","0.44900000000000001","0.54800000000000004","0.77200000000000002","0.84599999999999997","0.65300000000000002","0.36099999999999999","0.77800000000000002","0.74099999999999999","0.70399999999999996","0.59199999999999997","0.57999999999999996","0.39200000000000002","0.41299999999999998","0.46600000000000003","0.55300000000000005","0.58199999999999996","0.64","0.63500000000000001","0.753","0.95299999999999996","0.88900000000000001","0.94099999999999995","1.157","1.05","1.1100000000000001","1.1359999999999999","1.153","1.2450000000000001","1.4690000000000001","1.506","1.44","1.4339999999999999","1.5920000000000001","1.7210000000000001","1.8839999999999999","2.0590000000000002","2.2469999999999999","2.444",2017
336,"GUY","NGDPD","Guyana","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","0.84199999999999997","0.80800000000000005","0.69199999999999995","0.70299999999999996","0.65400000000000003","0.69699999999999995","0.78900000000000003","0.72799999999999998","0.82799999999999996","0.83199999999999996","0.68500000000000005","0.74399999999999999","0.82299999999999995","1.0029999999999999","1.1759999999999999","1.3320000000000001","1.4950000000000001","1.587","1.5","1.488","1.4970000000000001","1.504","1.5549999999999999","1.5920000000000001","1.657","1.712","1.899","2.2250000000000001","2.4910000000000001","2.5960000000000001","2.8889999999999998","3.3279999999999998","4.0629999999999997","4.1680000000000001","4.1280000000000001","4.28","4.4829999999999997","4.7480000000000002","4.7880000000000003","5.1740000000000004","5.4710000000000001","7.3949999999999996","9.8369999999999997","12.032","12.557","13.231","14.028",2020
